"year","service_name","department","province","district","category","care_center_name","relational_bond","cases","year.1","service_name.1","department.1","province.1","district.1","category.1","care_center_name.1","age_group","cases.1"
2020,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","TAMBOPATA","INAMBARI","FEMINICIDIO","INAMBARI","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","TAMBOPATA","INAMBARI","FEMINICIDIO","INAMBARI","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","TAMBOPATA","INAMBARI","FEMINICIDIO","INAMBARI","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","MADRE DE DIOS","TAMBOPATA","INAMBARI","FEMINICIDIO","INAMBARI","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","FEMINICIDIO","COMISARIA SAN ANTONIO","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","18 A 29 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","30 A 59 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","PASCO","OXAPAMPA","PUERTO BERMUDEZ","FEMINICIDIO","COMISARIA PUERTO BERMUDEZ","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","PIURA","CASTILLA","FEMINICIDIO","PIURA","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","EX_PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","30 A 59 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","MORROPON","CHULUCANAS","FEMINICIDIO","CHULUCANAS","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","SULLANA","SULLANA","FEMINICIDIO","COMISARIA NUEVA SULLANA","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","DESCONOCIDO",1,2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","PIURA","TALARA","PARIÑAS","FEMINICIDIO","TALARA","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","12 A 17 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","CONOCIDO",1,2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","18 A 29 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","CARABAYA","MACUSANI","FEMINICIDIO","CARABAYA","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","MELGAR","AYAVIRI","FEMINICIDIO","MELGAR","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","EX_PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ANTONIO DE PUTINA","PUTINA","FEMINICIDIO","SAN ANTONIO DE PUTINA","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","EX_PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","12 A 17 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","CONOCIDO",1,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","18 A 29 AÑOS",2
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","PUNO","SAN ROMAN","JULIACA","FEMINICIDIO","COMISARIA SANTA BARBARA","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","EX_PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA","FEMINICIDIO","MARISCAL LUZURIAGA","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","PAREJA",1,2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","CONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","TACNA","TACNA","CIUDAD NUEVA","FEMINICIDIO","COMISARIA CIUDAD NUEVA","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","PAREJA",2,2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","12 A 17 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","CONOCIDO",1,2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","30 A 59 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","UCAYALI","CORONEL PORTILLO","CALLERIA","FEMINICIDIO","PUCALLPA","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","6 A 11 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","FAMILIAR",0,2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","12 A 17 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","CONOCIDO",1,2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","18 A 29 AÑOS",1
2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","DESCONOCIDO",0,2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","30 A 59 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","OTROS",0,2020,"CENTRO EMERGENCIA MUJER","APURIMAC","ABANCAY","TAMBURCO","FEMINICIDIO","COMISARIA TAMBURCO","60 A MAS",0
2020,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","COLASAY","FEMINICIDIO","COMISARIA RURAL COLASAY","PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","COLASAY","FEMINICIDIO","COMISARIA RURAL COLASAY","0 A 5 AÑOS",0
2020,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","COLASAY","FEMINICIDIO","COMISARIA RURAL COLASAY","EX_PAREJA",0,2020,"CENTRO EMERGENCIA MUJER","CAJAMARCA","JAEN","COLASAY","FEMINICIDIO","COMISARIA RURAL COLASAY","6 A 11 AÑOS",0
